,URL,TEXT,WIDTH,HEIGHT,similarity,punsafe,pwatermark,AESTHETIC_SCORE,hash
55810,https://i.pinimg.com/736x/b3/ac/16/b3ac163cc960b333b777f506748b261b.jpg,"This is a photo of a traditional Chinese wedding dress. Colors can have strong cultural connotations. While white is the customary color for the bride in Western culture, in China white is associated with death and is avoided in wedding celebration (Reading on Color). Red and gold are often used in Chinese wedding dress as they signify good luck in Chinese culture (Reading on Color). Source: Pinterest",515.0,720.0,0.3149455189704895,0.0007172823,0.18779862,6.5445013,3221738619399220790
55872,https://ssl.c.photoshelter.com/img-get/I0000QDj2yn8aj3g/s/860/688/muhammad-fadli-wa-people-china-PSU-01.jpg,"""A Wa elder stands in front of his traditional house in the village of Wengding. The Wa, which literally means """"mountain dwellers"""", is the hilltribe that inhabit the Sino-Burmese. Known as one of the last headhunting tribe until mid-twentieth century, their population in both countries now approximately no more than one million. In the homogenous society of modern China, Wa is one of more than 50 officially state-recognized ethnic minorities. They can be found around the southwestern corners of Yunnan province.""",860.0,574.0,0.310275673866272,0.00086936355,0.053258695,6.601829,-381615712937107099
55881,https://theparispost.com/wp-content/uploads/2017/05/arc-tage-color-photos-paris-albert-kahn-108__880-730x519.jpg,arc tage-color-photos-paris-albert-kahn-108__880,730.0,519.0,0.312130331993103,2.0887014e-06,0.024779307,6.667326,-1890982874334137120
55957,https://i.pinimg.com/originals/10/0a/c0/100ac0736824733a57595fb3c80c5a33.jpg,Watercolour Oil Color Painting On Instagram Watercolor Landscape Painting India Art Watercolor Landscape Landscape Drawings Landscape Paintings Acrylic,640.0,640.0,0.3240419924259186,8.72128e-07,0.63226706,6.6777062,9204590988238967462
55996,https://asllinea.org/wp-content/uploads/2016/05/Sargent-Portrait-of-J.-Alden-Weir-c.-1890-HJ-8-2014-300-Cropped1.jpg,"John Singer Sargent, Portrait of J. Alden Weir, 1890. Oil on canvas, 25 1/2 x 21 1/2 in. Private collection Photo by Harrison Judd",653.0,800.0,0.32473984360694885,3.2776914e-08,0.16407195,6.7408986,2882199513265636937
56008,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/intermediary/f/7c8e0df5-231f-49a1-a9d5-4a5f681a23bd/d6jd03x-00838dd1-cd86-4844-a48a-8df355f41225.jpg/v1/fill/w_900,h_556,q_70,strp/ygritte_by_dalisacg_d6jd03x-fullview.jpg",Ygritte by dalisacg,900.0,556.0,0.3103727102279663,0.00019434094,0.23856194,6.6370335,-2879357631114374237
56067,https://images.fineartamerica.com/images-medium-large-5/stairs-leading-to-the-old-door-catherine-arnas.jpg,India Photograph - Stairs Leading To The Old Door by Catherine Arnas,600.0,900.0,0.3145184814929962,2.0900316e-05,0.385069,6.5324683,-1567405336285285250
56092,"https://cdn.artcld.com/img/w_640,h_640,c_fit/yht1y553zqvkekrhlsuu.jpg","""Margaret Gerding | Night Approaching | Oil on Canvas | 10"""" X 10"""" ",,640.0,,6.3855435e-07,0.301673,6.5957265,-4001696837818687773
56124,https://i.pinimg.com/736x/c5/ba/23/c5ba236506a3d4bf4afaba40f5da197e--white-mountains-sierra-nevada.jpg,"Ancient Bristlecone Pine Forest, California | Incredible Pictures",554.0,833.0,0.37644505500793457,3.0557985e-05,0.11291069,6.616899,-8266427133913353600
56300,"https://ih0.redbubble.net/image.14360238.3013/flat,590x640,075,t.u1.jpg",The crowd - Watercolor by nicolasjolly,590.0,640.0,0.32469871640205383,3.9354923e-06,0.20338503,6.762742,-514059947808770530
56444,https://twistedsifter.files.wordpress.com/2012/12/crane-operators-view-night-time-toronto-rooftopping.jpg,crane-operator's-view-night-time-toronto-rooftopping,800.0,600.0,0.33092692494392395,0.000569731,0.07851757,6.636006,-3907766871501550402
56467,https://images.thestar.com/content/dam/thestar/entertainment/visualarts/2015/11/29/lawren-harris-painting-sells-for-record-46-million/baffin.jpg.size-custom-crop.0x650.jpg,"A large Lawren Harris canvas entitled Baffin Island was sold at auction in 2001 for $2.2 million. At the time, it was the highest price ever paid for a Canadian art work at auction.",823.0,650.0,0.3506905734539032,2.3100344e-07,0.37960497,7.0005894,8189435259688620093
56471,https://beautifulbizarre-net.exactdn.com/wp-content/uploads/2018/06/Kathrin_Longhurst_beautifulbizarre_013.jpg?strip=all&resize=600%2C604&ssl=1,"figurative painting, The Protagonist, Kathrin Longhurst, painting",600.0,604.0,0.3493450880050659,0.00011418756,0.30165184,6.6349483,-5609568924885920920
56526,https://www.marcoronconi.com/wp-content/uploads/2017/03/the_golden_beach_site1.jpg,red fox walking on a golden beach hokkaido japan marco ronconi nature wildlife photography volpe rossa cammina su spiaggia dorata marco ronconi fotografo fotografia naturalistica hokkaido giappone,900.0,600.0,0.40537822246551514,1.0798989e-05,0.22774878,6.7976727,-4500061738153871447
56552,https://i0.wp.com/media.criticalhit.net//2020/03/defending-jacob-3.jpeg?w=850&ssl=1,Chris Evans is a dad driven to the edge in Apple TV+ thriller Defending Jacob 2,850.0,524.0,0.2934856116771698,1.9904459e-05,0.1766912,6.530542,1479539651942907478
56559,https://www.ugallery.com/webdata/Product/38532/Images/Large_SpringFarm-main-2000.jpg,"Original art for sale at UGallery.com | Spring Farm by JUDY MUDD | $1,000 | Watercolor painting | 15' h x 22' w | ..\art\watercolor-painting-Spring-Farm",900.0,597.0,0.3187125325202942,3.2075997e-07,0.06759024,6.661518,3686607647662744555
56570,https://aminus3.s3.amazonaws.com/image/g0013/u00012989/i00691412/d7230862b525b6e1e3a296076af20440_large.jpg,"Moonrise above Half Dome, Yosemite",800.0,533.0,0.3568503260612488,1.9951436e-07,0.6420607,6.666649,5870276253150721990
56667,http://www.thecoolist.com/wp-content/uploads/2012/09/oil-painting-portraits-by-artist-harding-meyer-4.jpg,oil painting portraits by artist harding meyer 4,600.0,603.0,0.3178277015686035,0.0010941625,0.47373214,6.5524426,-1747167867037490189
56797,https://www.parkwestgallery.com/wp-content/uploads/2018/05/im271307.jpg,"""""""""""""""The Safety of Love"""""""" (2008), Pino, Mother, Mother's Day""""""",600.0,757.0,0.2927745282649994,6.87539e-05,0.09978061,6.8760247,3084692234640564191
56832,https://i.pinimg.com/736x/32/f0/fd/32f0fd7cef8669944018dad7c5eef3c4.jpg,from le cataloge de la mode africaine,644.0,850.0,0.30596405267715454,0.00069224834,0.169076,6.71833,-4413413615640049807
56868,https://i.skyrock.net/9854/73999854/pics/2909179159_1_6_RFuNi5hU.jpg,Billie HOLIDAY (1915 / 1959),600.0,613.0,0.33529213070869446,0.00031274557,0.14945264,6.5285215,-603872960936499268
56987,https://i2.wp.com/chumbo.news/wp-content/uploads/2018/07/tumblr_olra80PAo41rmfhybo2_r1_640-1.jpg?w=833&ssl=1,"""theimperialcourt: """"Maids of Honour at the Coronation of Queen Elizabeth II by Cecil Beaton, Buckingham Palace, 1953 """"""",573.0,714.0,0.36677536368370056,3.855869e-05,0.11350863,6.6289916,3290611156191640783
56993,https://waysofthinkingcouk.files.wordpress.com/2020/07/gustave_caillebotte_-_rooftops_in_the_snow_snow_effect_-_google_art_project.jpg?w=723,Gustave_Caillebotte_-_Rooftops_in_the_Snow_(snow_effect)_-_Google_Art_Project,723.0,572.0,0.367448627948761,7.412689e-07,0.016801441,6.6366363,8235907024722082623
56997,https://i.alza.sk/Foto/ImgGalery/Image/gamescom-2018-kingdom-come-deliverance-the-amorous-adventures-of-bold-sir-hans-capon.jpg,Gamescom 2018; Kingdom Come: Deliverance DLC – The Amorous Adventures of Bold Sir Hans Capon,1024.0,576.0,0.30984118580818176,0.00020584464,0.08583271,6.5760803,-4908907629163660188
57042,https://cdnpt01.viewbug.com/media/mediafiles/2016/04/21/65575462_large.jpg,"Put on some lipstick, pour yourself a drink and pull yourself together - Elizabeth Taylor by martinesansoucy - Everything Smoke Photo Contest",617.0,926.0,0.3214622139930725,0.87556434,0.42158115,6.539109,8257477006752210169
57113,https://hir.ma/wp-content/uploads/2015/02/beautiful-mysterious-forests-6__880.jpg,beautiful-mysterious-forests-6__880,880.0,606.0,0.30179259181022644,8.1988255e-05,0.09835864,6.9021826,-1666363704253914913
57149,https://www.emmacolbertart.com/wp-content/uploads/2016/03/Waiting.jpg,'Waiting' Limited Edition Giclee Print featuring a dachshund at the top of the stairs. Original Art by Northern Irish artist Emma Colbert.,700.0,541.0,0.32516351342201233,3.9636194e-05,0.06642875,6.5390816,-1263951174711998388
57225,https://1.bp.blogspot.com/-91qwxGOZlV0/WEgaYUdWt7I/AAAAAAAAp_M/MtfLhxMj5KIs4u2FNDmgU-4XJaPdc6iOQCLcB/s1600/Watercolor-Portrait-Illustrations-drawing-art-14.jpg,Watercolor Portrait Illustrations By Hector Trunnec,600.0,731.0,0.3303631842136383,0.0010276735,0.36153087,6.8465104,-8009404683387278102
57236,http://images.fineartamerica.com/images-medium-large/rush-hour--chicago-ryan-radke.jpg,Rush Hour - Chicago Painting  - Rush Hour - Chicago Fine Art Print,600.0,900.0,0.31398093700408936,1.8571173e-07,0.064043604,7.135791,4414905941330157300
57242,https://i.pinimg.com/736x/ea/03/62/ea0362e83be818006fc16e1c30cc7ca6--rainy-night-rainy-days.jpg,"""""""Saatchi Online Artist: Christina Nguyen; Oil, Painting """"""""I will not be lonely on this rainy night""""""""""""""",526.0,770.0,0.29101231694221497,1.4448302e-05,0.11032214,7.1355343,-8293938744871915691
57259,https://photos.smugmug.com/photos/i-CG244zt/0/L/i-CG244zt-L.jpg,A fly fisherman on the San Miguel river near Telluride Colorado in the fall.,799.0,533.0,0.31082049012184143,9.300405e-07,0.1616706,6.5181108,-6541822124210778390
57271,https://pulpcovers.com/wp-content/uploads/2014/02/Waltz-into-Darkness-paperback-cover-1954-600x851.jpg,"Waltz into Darkness, paperback cover, 1954",600.0,851.0,0.3094898462295532,0.024604112,0.30053985,6.5575943,1441095827047765220
57285,https://i.dailymail.co.uk/i/pix/2014/05/21/article-2635360-1E13D8BC00000578-869_634x922.jpg,Classic: Rosie wore her hair in loose waves to show off her diamond earrings,634.0,922.0,0.3053469657897949,0.9788011,0.4740823,6.6564527,-5291678483009024199
57287,http://www.photoshelter.com/img-get/I00008_5AhPVEzzM/s/800/533/Monkman-NHSCR-D10271.jpg,"Kayaking a small pond in Barrington, New Hampshire. Sunset. (Jerry and Marcy Monkman)",799.0,533.0,0.33615922927856445,3.19318e-06,0.33273354,6.511861,8679352420552604098
57340,https://amazon.clikpic.com/arundelartsociety/images/Dartmoor_PD.jpg,Dartmoor by Pat Duff,760.0,760.0,0.31363755464553833,1.0357497e-06,0.15387338,6.523404,5872530948471969651
57420,http://www.emptykingdom.com/wp-content/uploads/2012/05/monks_web7.jpg?f9a1d1,Art Blog - Alyssa Monks - Empty Kingdom,586.0,880.0,0.3376917839050293,0.0002465546,0.33992484,6.5932584,6977654958688134491
57512,https://i.pinimg.com/736x/c8/b0/95/c8b095443594f51718e70f81581b6c78.jpg,George Callaghan,736.0,736.0,0.34830865263938904,2.5789143e-06,0.43155664,6.5744686,1557983268323505733
57519,https://i.pinimg.com/originals/11/3c/82/113c82a8defaf3100915855898849ef5.jpg,Watercolour Painting Holidays In Barcelona Spain La,717.0,535.0,0.33802303671836853,1.4457654e-06,0.044300307,6.6923923,-2757299029263668051
57538,https://www.99inspiration.com/wp-content/uploads/2015/07/Beutiful-Beach-Photography.jpg,Beutiful Beach Photography Outstanding Nature Photography by James Appleton,530.0,530.0,0.3208194077014923,1.1443737e-05,0.28469348,6.680916,7994043877406090804
57676,https://lh6.googleusercontent.com/proxy/GEf2ae_W9X-S9Y38gV4s1oVZyvXCXds4fFZF_sTZ9l0NR5hpj8EzjdIzJ641ahCvLeleVAOlOLv2hJfbh7aWGPyWV0DxN_RIhN5D4EY5pgmB-3HWRgMWyfrcgxZbKusTTzvYFOHNNZYOhHUi2KQQOqu7iRrRXFBk56lHpU40AlV8Jt6B_0L0VJCzWmizOR5cYi-5_p4V9Ljxe4_6OW8TjfU0Npw-TqJhc-TZEuyRFY8J9NUfiVZ0Nl0d-1fkgOZRPAY5yAY3MsilK3EsGY63QoEAEcXZyWIrOZksu4EgQqYPnrJb-3p_Gnk4H9dQr7-W36wG70T7qA8ceSlJ3EALSh_t7FIEV9PLepvRrWhtw_nena313uDcab3OimNeIR8gtGwxAetg6oHc2-h4q-ntV7lrBzhIztA1xG__woL7f34WbrUHIM5Af6x8M8RPM9U=s0-d,"File:'Prayers at Sunset, Udaipur, India', woodblock print by Charles W. Bartlett, 1919, Honolulu Academy of Arts.jpg",800.0,567.0,0.35078877210617065,8.892838e-06,0.6472691,6.603104,-4393629279934779930
57703,https://d2dzp1iimffyb3.cloudfront.net/media/catalog/product/2/0/202d10701_the_rake_cifonelli_010_0127_hr_1.jpg,Grey Wool and Silk Textured Double-Breasted Waistcoat,678.0,678.0,0.29006192088127136,0.01396668,0.2814098,6.5199876,2768855030287198305
57705,https://i.pinimg.com/736x/37/99/d6/3799d6056e6cd9c5f09900288a296b74.jpg,"Double exposures by Nevessart , Alexis FOLLIOT https://www.artpeoplegallery.com/double-exposures-by-neves…/",680.0,798.0,0.3212510645389557,8.515524e-05,0.7819168,6.515271,7076746418641970592
57963,https://4.bp.blogspot.com/-FPfz2VH4v88/Wdjn_ZqRubI/AAAAAAAAB7g/RHLbFit9JNk3ql7PSgTPQLrFUmHE-g1cgCLcBGAs/s900/Vibrant-World-Visual.jpg,battle chasers nightwar ps4,900.0,625.0,0.3160613775253296,0.0008389652,0.15924345,6.7346206,3994997912663739782
58079,"https://static.wixstatic.com/media/b65e2c_e571121f399145b2b5b4ccdd05f3d2ca~mv2.jpg/v1/fill/w_1000,h_538,al_c,q_90,usm_0.66_1.00_0.01/b65e2c_e571121f399145b2b5b4ccdd05f3d2ca~mv2.jpg",Just Announced: 'Zootopia'-Themed Land Coming to Shanghai Disney Resort,1000.0,538.0,0.33777400851249695,0.00020828843,0.082669534,6.557217,-4502060380427677134
58147,http://www.pondly.com/wp-content/uploads/2011/10/01.jpg,01 Beautiful Oil Painting by Rob Hefferan,600.0,738.0,0.35839709639549255,0.12508407,0.17188756,6.6986995,6909541610642433385
58221,https://www.robertharding.com/watermark.php?im=RF/RH_RF/HORIZONTAL/1179-2510&type=preview,"Panoramic of Piz Bernina at sunset, Fuorcla Surlej, Corvatsch, Engadine, Canton of Graubunden, Swiss Alps, Switzerland, Europe",1000.0,549.0,0.30203932523727417,4.4814833e-06,0.8792206,6.567369,4499200131585219671
58222,https://static.boredpanda.com/blog/wp-content/uploads/2014/08/amazing-lighthouse-landscape-photography-8.jpg,amazing-lighthouse-landscape-photography-8,880.0,587.0,0.33691921830177307,1.5314486e-06,0.076115415,6.738004,3375787610623201387
58248,https://gpiechowicz.photography/wp-content/uploads/2015/02/Elgol-by-Night-900x601.jpg,A starry night above the Cuillin mountains taken from Elgol.,900.0,601.0,0.3661912977695465,1.0284214e-05,0.08625419,6.548604,-3147032374359335650
58308,https://cdn.acidcow.com/pics/20130226/most_beautiful_abandoned_places_23.jpg,Beautiful Abandoned Places (40 pics),700.0,554.0,0.3321109414100647,2.543995e-06,0.5,6.528627,7665848071771072061
58316,https://ssl.c.photoshelter.com/img-get/I00007APrv30q98k/s/800/700/22039946.jpg,"Dall sheep ram on a rock outcrop that overlooks the Polychrome mountains of the Alaska Range in Denali National Park, Interior, Alaska.",800.0,534.0,0.3410968780517578,1.08399945e-05,0.64237976,6.614721,-4489745192768892784
58456,https://render.fineartamerica.com/images/rendered/medium/print/images/artworkimages/medium/1/last-light-in-zion-steve-henderson.jpg,Tourist Wall Art - Painting - Last Light In Zion by Steve Henderson,600.0,590.0,0.3552314341068268,9.0484724e-07,0.07667787,6.558627,-35092438916589656
58478,https://drscdn.500px.org/photo/8414844/m%3D1170/b53dc7417c0589e541e7fdb88df8d950,Photograph Plitvice lakes by Ivan Prebeg on 500px,900.0,600.0,0.30624115467071533,4.649425e-05,0.22652376,6.548783,-7341513953534859135
58532,https://www.outdoorphotographer.com/images/gallery/full/698/16698.jpg,Sunrise Over Mt. Denali,800.0,533.0,0.3430939316749573,4.284164e-06,0.08716794,6.576561,8566403481104970157
58571,https://photos.smugmug.com/PORTFOLIO/PLACES/NEW-ZEALAND/i-8Frzrtm/0/58d7207d/L/Elle%20Bruce-GlenorchyReflections-20130207-3940_1_2_3_4-L.jpg,Glenorchy Reflections,800.0,557.0,0.32818403840065,1.2523834e-05,0.5200854,6.540367,-6043030609600273364
58637,https://www.colombart.co.uk/Art/alex-hill-ALHI20-nf.jpg,"Alex Hill, Original oil painting on canvas, Low Tide at Smuggler's Bay No frame image. Click to enlarge",550.0,555.0,0.3263636529445648,8.899045e-05,0.0299378,6.6741896,9108580748455531833
58683,https://img1.liveinternet.ru/images/attach/c/3/75/719/75719333_Richard_SJohnson.jpg,Richard S.Johnson,518.0,700.0,0.35136500000953674,0.006932169,0.19037855,6.733194,522201285363014243
58745,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/e6afb90c-16af-41da-9068-f9e48f5894f0/dc6vgru-d6f8f9bc-19cc-4d8d-a7f8-4aeda216c2d6.jpg/v1/fill/w_900,h_600,q_75,strp/underwater_red2_by_solmay_dc6vgru-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NjAwIiwicGF0aCI6IlwvZlwvZTZhZmI5MGMtMTZhZi00MWRhLTkwNjgtZjllNDhmNTg5NGYwXC9kYzZ2Z3J1LWQ2ZjhmOWJjLTE5Y2MtNGQ4ZC1hN2Y4LTRhZWRhMjE2YzJkNi5qcGciLCJ3aWR0aCI6Ijw9OTAwIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLm9wZXJhdGlvbnMiXX0.85axGl2efLZeI_BR6qA4RG14NCI-wnarpnqwr1rGMZY",Underwater red2 by SolMay,900.0,600.0,0.28850415349006653,0.0029004812,0.19795439,6.524074,-4379001232856044076
58773,https://m1.35photo.pro/photos_temp/sizes/390/1953171_800n.jpg,garden butterfly girl portrait Revenaphoto preview,533.0,800.0,0.3205776810646057,0.0033703446,0.10493553,6.5611577,1621577502272443467
58783,https://i0.wp.com/www.slaphappylarry.com/wp-content/uploads/2020/05/Ralph-Hedley-The-Old-China-Shop.jpg?resize=525%2C643&ssl=1,Ralph Hedley - The Old China Shop,525.0,643.0,0.3094409108161926,6.0760918e-05,0.042912003,6.781725,1654478636060271717
58799,https://drscdn.500px.org/photo/26502745/m=1170/a96fcc470b4a5d25a2275e529aad2b4b,Photograph historical apocalypse by Dmitry Laudin on 500px,1000.0,520.0,0.28419098258018494,3.573739e-05,0.048269063,6.751211,4019698594249887433
58914,https://photos.smugmug.com/Portfolio/Moon-and-Stars/i-9mTq42b/1/17676ec8/L/a7RIIYNPAutumnMoonNov2016_DSC1361HalfDomeSupermoon_SM-L.jpg,"Supermoon, El Capitan and Half Dome, Yosemite",800.0,534.0,0.3484470248222351,1.5666411e-07,0.15711793,6.544095,-4091557032568393847
58957,https://i.pinimg.com/736x/bc/9f/9e/bc9f9e9850d7834a7f94cf61c9b28ff3--hanfu-bae-suzy.jpg,"Suzy ~ Hanbok Pictorial for 1st Look - OMONA THEY DIDN'T! Endless charms, endless possibilities ♥",600.0,839.0,0.37082192301750183,0.0019977689,0.3238041,6.522263,2360719146979741752
59004,http://lh3.googleusercontent.com/r95bnaBR6UjUMFvKkMv3CwGHghe6kzyYxvMC5U7CPE2IF1CErnesGbgIDoFmKhct3GwqIVq7Qx5Jiya-bePrTg=s900,by Made Thee - Landscapes Sunsets & Sunrises,900.0,600.0,0.284417062997818,1.2251875e-05,0.32500738,6.635312,-7240606699583983284
59039,https://i.pinimg.com/736x/46/6c/1c/466c1cc864b52a280ebfec5fb8ad8bf9--contact-email-graffiti-artists.jpg,"Local Graffiti Carnarvon. Artist: Roelof Rossouw Oil on canvas, unframed – size: 40x50cm.Price Unframed: ZAR 13,500./  Framed – size: 60x70cm.  Price Framed: ZAR 15,500. Painting can be purchased on our shopping cart at www.aficaskygallery.com Contact Email: info@africaskygallery.com",736.0,586.0,0.32835251092910767,5.4433434e-07,0.16246848,6.6185184,-7043960301585377385
59066,http://www.emptykingdom.com/wp-content/uploads/2010/10/BUR1320L.jpg?f9a1d1,art blog - Myoe Win Aung - empty kingdom,849.0,600.0,0.3245619237422943,3.2040425e-06,0.07851847,6.909175,-5394865310939077077
59071,https://decortoadore.net/wp-content/uploads/2016/10/5e939818c3a432f4e2f16bafe97167d2.jpg,"Victoria, Princess Royal, Crown Princess of Prussia (1840-1901) | Royal Collection Trust",564.0,749.0,0.3026028573513031,3.098384e-05,1.0,6.6365876,3228746478862763011
